"","V1","uid_from_source_restr","data_source_restr","restricted_restr","CONTINENT_restr","REGION_restr","WHO_region_restr","ISO_CTRY_restr","ADM0_restr","ADM0_ID_restr","ADM1_restr","ADM1_ID_restr","ADM2_restr","ADM2_ID_restr","TypeSite_restr","Site_name_restr","point_restr","latitude_restr","longitude_restr","year_start_restr","year_end_restr","year_survey_restr","year_pub_restr","age_start_restr","age_end_restr","age_group_restr","sex_restr","mda_rounds_restr","data_collect_method_restr","Control_trial_restr","LF_species_restr","pop_mf_restr","np_mf_restr","prev_mf_restr","density_mf_restr","Blood_volu_mf_restr","pop_mf_filtration_restr","np_mf_filtration_restr","prev_mf_filtration_restr","density_mf_filtration_restr","Blood_volu_mf_filtration_restr","pop_ict_restr","np_ict_restr","prev_ict_restr","density_ict_restr","Blood_volu_ict_restr","pop_elisa_restr","np_elisa_restr","prev_elisa_restr","density_elisa_restr","Blood_volu_elisa_restr","pop_br_restr","np_br_restr","prev_br_restr","density_br_restr","Blood_volu_br_restr","pop_chamber_restr","np_chamber_restr","prev_chamber_restr","density_chamber_restr","Blood_volu_chamber_restr","pop_knott_restr","np_knott_restr","prev_knott_restr","density_knott_restr","Blood_volu_knott_restr","pop_ifi_restr","np_ifi_restr","prev_ifi_restr","density_ifi_restr","Blood_volu_ifi_restr","pop_pcr_restr","np_pcr_restr","prev_pcr_restr","density_pcr_restr","Blood_volu_pcr_restr","pop_new_rapid_test_restr","np_new_rapid_test_restr","prev_new_rapid_test_restr","density_new_rapid_test_restr","Blood_volu_new_rapid_test_restr","pop_hydrocele_restr","np_hydrocele_restr","prev_hydrocele_restr","density_hydrocele_restr","Blood_volu_hydrocele_restr","pop_lymph_restr","np_lymph_restr","prev_lymph_restr","density_lymph_restr","Blood_volu_lymph_restr","pop_clinic_restr","np_clinic_restr","prev_clinic_restr","density_clinic_restr","Blood_volu_clinic_restr","prev_dx_restr","clinic_dx_restr","miss_year_restr","miss_age_restr","miss_sex_restr","GEO_RELIABILITY_restr","Author_restr","Source_restr","Reference_restr","LF_occurrence_restr","LF_Class_restr","Autonum_restr","data_source","restricted","CONTINENT","REGION","WHO_region","ISO_CTRY","ADM0_NAME","ADM0_CODE","ADM1_NAME","ADM1_CODE","GIVEN_ADM2_NAME","ASSIGNED_ADM2_NAME","GIVEN_ADM2_CODE","ASSIGNED_ADM2_CODE","Type_District","Low_ADM_Level","Site name","Name_Positioning","Urban/rural","Cartography","point","latitude","longitude","shapefile","location_code","year_start","year_end","year_survey","month","age_start","age_end","age_group","sex","mda_rounds","data_collect_method","Control_trial","Day/Night","LF_species","Method_1","Method_2","pop_mf","np_mf","prev_mf","density_mf","mfload_method","pop_mf_filtration","np_mf_filtration","prev_mf_filtration","bs_smear","pop_ict","np_ict","prev_ict","bs_ict","pop_elisa","np_elisa","prev_elisa","pop_br","np_br","prev_br","BS_other","pop_hydrocele","np_hydrocele","pop_lymph","np_lymph","pop_clinic","np_clinic","prev_dx","clinic_dx","miss_year","miss_age","miss_sex","GEO_RELIABILITY","day_mf","Source_data","Source_data1","Source_data2","Source_data3","Reference"
"185","3961","LF3431NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Plateau",65707,"Pankshin",0,"Location","Lankan",1,9.3,9.3333,2007,2007,NA,2011,2,99,"Adults/Children",2,8,"SS/Spot","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,52,0.206,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,"10-49.9",3431,"gahi_site",NA,"Africa","Western Africa","AFRO","NG","Nigeria",182,"Plateau",65707,"Pankshin","Pankshin","NGP032001000000000000","NGP032001000000000000","Health","Location","Lankan","Lankan","","AFRO",1,9.3,9.3333,"","",2007,2007,"2007",NA,2,99,"Adults/Children",2,8,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",117,2,0.017,NA,NA,NA,NA,NA,60,253,52,0.206,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"186","3962","LF3431NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Plateau",65707,"Pankshin",0,"Location","Lankan",1,9.3,9.3333,2007,2007,NA,2011,2,99,"Adults/Children",2,8,"SS/Spot","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,52,0.206,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,"10-49.9",3431,"gahi_site","no","Africa","Western Africa","AFRO","NG","Nigeria",182,"Plateau",65707,"Pankshin","Pankshin","NGP032001000000000000","NGP032001000000000000","Health","Location","Lankan","Lankan","","AFRO",1,9.3,9.3333,"","",2007,2007,"2007",NA,2,99,"Adults/Children",2,8,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",117,2,0.017,NA,NA,NA,NA,NA,60,253,52,0.206,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"187","3965","LF3433NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Plateau",65707,"Pankshin",0,"Location","Lankan",1,9.3,9.3333,2009,2009,NA,2011,2,99,"Adults/Children",2,10,"SS/Spot","No","Wuchereria bancrofti",201,0,0,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf density","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",0,"0",3433,"gahi_site",NA,"Africa","Western Africa","AFRO","NG","Nigeria",182,"Plateau",65707,"Pankshin","Pankshin","NGP032001000000000000","NGP032001000000000000","Health","Location","Lankan","Lankan","","AFRO",1,9.3,9.3333,"","",2009,2009,"2009",NA,2,99,"Adults/Children",2,10,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",201,0,0,NA,NA,NA,NA,NA,60,201,14,0.07,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"188","3966","LF3433NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Plateau",65707,"Pankshin",0,"Location","Lankan",1,9.3,9.3333,2009,2009,NA,2011,2,99,"Adults/Children",2,10,"SS/Spot","No","Wuchereria bancrofti",201,0,0,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf density","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",0,"0",3433,"gahi_site","no","Africa","Western Africa","AFRO","NG","Nigeria",182,"Plateau",65707,"Pankshin","Pankshin","NGP032001000000000000","NGP032001000000000000","Health","Location","Lankan","Lankan","","AFRO",1,9.3,9.3333,"","",2009,2009,"2009",NA,2,99,"Adults/Children",2,10,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",201,0,0,NA,NA,NA,NA,NA,60,201,14,0.07,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"189","3967","LF3433NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Plateau",65707,"Pankshin",0,"Location","Lankan",1,9.3,9.3333,2009,2009,NA,2011,2,99,"Adults/Children",2,10,"SS/Spot","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,14,0.07,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,"1.0-9.9",3433,"gahi_site",NA,"Africa","Western Africa","AFRO","NG","Nigeria",182,"Plateau",65707,"Pankshin","Pankshin","NGP032001000000000000","NGP032001000000000000","Health","Location","Lankan","Lankan","","AFRO",1,9.3,9.3333,"","",2009,2009,"2009",NA,2,99,"Adults/Children",2,10,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",201,0,0,NA,NA,NA,NA,NA,60,201,14,0.07,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"190","3968","LF3433NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Plateau",65707,"Pankshin",0,"Location","Lankan",1,9.3,9.3333,2009,2009,NA,2011,2,99,"Adults/Children",2,10,"SS/Spot","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,14,0.07,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,"1.0-9.9",3433,"gahi_site","no","Africa","Western Africa","AFRO","NG","Nigeria",182,"Plateau",65707,"Pankshin","Pankshin","NGP032001000000000000","NGP032001000000000000","Health","Location","Lankan","Lankan","","AFRO",1,9.3,9.3333,"","",2009,2009,"2009",NA,2,99,"Adults/Children",2,10,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",201,0,0,NA,NA,NA,NA,NA,60,201,14,0.07,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"191","3969","LF3434NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba",0,"Location","Maiganga",1,9,8.55,2001,2001,NA,2011,2,99,"Adults/Children",2,0,"SS/Spot","No","Wuchereria bancrofti",486,29,0.047,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf density","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,"1.0-9.9",3434,"gahi_site",NA,"Africa","Western Africa","AFRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba","Wamba","NGP026008000000000000","NGP026008000000000000","Health","Location","Maiganga","Ungwan Maiganga","","AFRO",1,9,8.55,"","",2001,2001,"2001",NA,2,99,"Adults/Children",2,0,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",486,29,0.047,NA,NA,NA,NA,NA,60,50,27,0.54,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"192","3970","LF3434NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba",0,"Location","Maiganga",1,9,8.55,2001,2001,NA,2011,2,99,"Adults/Children",2,0,"SS/Spot","No","Wuchereria bancrofti",486,29,0.047,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf density","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,"1.0-9.9",3434,"gahi_site","no","Africa","Western Africa","AFRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba","Wamba","NGP026008000000000000","NGP026008000000000000","Health","Location","Maiganga","Ungwan Maiganga","","AFRO",1,9,8.55,"","",2001,2001,"2001",NA,2,99,"Adults/Children",2,0,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",486,29,0.047,NA,NA,NA,NA,NA,60,50,27,0.54,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"193","3971","LF3434NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba",0,"Location","Maiganga",1,9,8.55,2001,2001,NA,2011,2,99,"Adults/Children",2,0,"SS/Spot","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,27,0.54,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,">=50.0",3434,"gahi_site",NA,"Africa","Western Africa","AFRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba","Wamba","NGP026008000000000000","NGP026008000000000000","Health","Location","Maiganga","Ungwan Maiganga","","AFRO",1,9,8.55,"","",2001,2001,"2001",NA,2,99,"Adults/Children",2,0,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",486,29,0.047,NA,NA,NA,NA,NA,60,50,27,0.54,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"194","3972","LF3434NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba",0,"Location","Maiganga",1,9,8.55,2001,2001,NA,2011,2,99,"Adults/Children",2,0,"SS/Spot","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,27,0.54,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,">=50.0",3434,"gahi_site","no","Africa","Western Africa","AFRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba","Wamba","NGP026008000000000000","NGP026008000000000000","Health","Location","Maiganga","Ungwan Maiganga","","AFRO",1,9,8.55,"","",2001,2001,"2001",NA,2,99,"Adults/Children",2,0,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",486,29,0.047,NA,NA,NA,NA,NA,60,50,27,0.54,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"195","3973","LF3435NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba",0,"Location","Maiganga",1,9,8.55,2005,2005,NA,2011,2,99,"Adults/Children",2,5,"SS/Spot","No","Wuchereria bancrofti",169,5,0.03,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf density","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,"1.0-9.9",3435,"gahi_site",NA,"Africa","Western Africa","AFRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba","Wamba","NGP026008000000000000","NGP026008000000000000","Health","Location","Maiganga","Ungwan Maiganga","","AFRO",1,9,8.55,"","",2005,2005,"2005",NA,2,99,"Adults/Children",2,5,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",169,5,0.03,NA,NA,NA,NA,NA,60,165,34,0.206,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"196","3974","LF3435NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba",0,"Location","Maiganga",1,9,8.55,2005,2005,NA,2011,2,99,"Adults/Children",2,5,"SS/Spot","No","Wuchereria bancrofti",169,5,0.03,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf density","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,"1.0-9.9",3435,"gahi_site","no","Africa","Western Africa","AFRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba","Wamba","NGP026008000000000000","NGP026008000000000000","Health","Location","Maiganga","Ungwan Maiganga","","AFRO",1,9,8.55,"","",2005,2005,"2005",NA,2,99,"Adults/Children",2,5,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",169,5,0.03,NA,NA,NA,NA,NA,60,165,34,0.206,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"197","3975","LF3435NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba",0,"Location","Maiganga",1,9,8.55,2005,2005,NA,2011,2,99,"Adults/Children",2,5,"SS/Spot","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,34,0.206,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,"10-49.9",3435,"gahi_site",NA,"Africa","Western Africa","AFRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba","Wamba","NGP026008000000000000","NGP026008000000000000","Health","Location","Maiganga","Ungwan Maiganga","","AFRO",1,9,8.55,"","",2005,2005,"2005",NA,2,99,"Adults/Children",2,5,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",169,5,0.03,NA,NA,NA,NA,NA,60,165,34,0.206,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
"198","3976","LF3435NG","gahi_collab","no","Africa","Western Africa","AFRO/EMRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba",0,"Location","Maiganga",1,9,8.55,2005,2005,NA,2011,2,99,"Adults/Children",2,5,"SS/Spot","No","Wuchereria bancrofti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,34,0.206,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ict","",0,0,0,1,"Richards FO, Eigege A, Miri ES, Kal A, Umaru J, Pam D, Rakers LJ, Sambo Y, Danboyi J, Ibrahim B, Adelamo SE, Ogah G, Goshit D, Oyenekan OK, Mathieu E, Withers PC, Saka YA, Jiya J and Hopkins DR","Published paper","Epidemiological and entomological evaluations after six years or more of mass drug administration for lymphatic filariasis elimination in Nigeria",1,"10-49.9",3435,"gahi_site","no","Africa","Western Africa","AFRO","NG","Nigeria",182,"Nasarawa",65705,"Wamba","Wamba","NGP026008000000000000","NGP026008000000000000","Health","Location","Maiganga","Ungwan Maiganga","","AFRO",1,9,8.55,"","",2005,2005,"2005",NA,2,99,"Adults/Children",2,5,"SS/Spot","No","Night","Wuchereria bancrofti","Parasitological/Serological","Blood smear/ICT",169,5,0.03,NA,NA,NA,NA,NA,60,165,34,0.206,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," mf ict","",0,0,0,1,0,"NGA0025LF","Richards et al., 2011","Journal","2011",""
